q4318,8,301,9,343,9,403,0,0,423,1,123,423,0
q4350,4,199,5,229,5,164,0,0,331,1,43,331,0
q4382,2,169,3,225,3,99,0,0,732,1,37,732,0
q4414,12,3906,13,3970,13,716,0,0,621,1,3698,621,0
q4446,3,176,4,201,4,128,0,0,285,1,26,285,0
q4478,3,185,4,209,4,142,0,0,243,1,30,243,0
q449,5,30082,6,36551,6,166,0,0,128887,1,29895,128887,0
q4510,11,604,12,669,12,607,0,0,594,1,412,594,0
q4542,5,235,6,261,6,215,0,0,258,1,77,258,0
q4574,7,267,8,297,8,359,0,0,245,1,88,245,0
q4606,3,168,4,184,4,134,0,0,157,1,19,157,0
q4638,6,294,7,366,7,298,0,0,864,1,124,864,0
q4670,4,204,5,248,5,148,0,0,555,1,57,555,0
q4702,4,189,5,210,5,178,0,0,218,1,28,218,0
q4734,3,234,4,247,4,127,0,0,126,1,90,126,0
q4766,3,170,4,183,4,137,0,0,126,1,15,126,0
q4798,3,158,4,172,4,128,0,0,126,1,15,126,0
q481,4,38994,4,48419,4,125,0,0,234459,1,38825,234459,0
q4830,3,163,4,175,4,123,0,0,126,1,16,126,0
q4862,7,225,11,253,11,284,12,0,164,1,20,164,0
q4894,3,179,4,194,4,151,0,0,126,1,17,126,0
q4926,7,222,11,246,11,272,12,0,145,1,21,145,0
q4946,8,233,9,236,9,379,0,0,20,1,62,20,0
q4978,5,179,6,181,6,212,0,0,17,1,15,17,0
q5010,3,166,4,167,4,141,0,0,10,1,9,10,0
q5042,7,218,8,225,8,293,0,0,56,1,58,56,0
q5074,3,143,4,144,4,108,0,0,3,1,8,3,0
q5106,1,98,2,101,2,63,4,0,1,0,0,0,0
q5138,1,102,2,105,2,63,4,0,1,0,0,0,0
q513,4,137818,4,168602,4,115,0,0,805522,1,137648,805522,0
q5170,5,176,6,178,6,200,0,0,26,1,16,26,0
q5202,2,144,4,144,4,88,8,0,1,0,0,0,0
q5234,3,150,4,152,4,111,0,0,17,1,9,17,0
q5266,5,171,6,171,6,202,0,0,3,1,17,3,0
q5298,2,147,3,152,3,104,0,0,54,1,10,54,0
q5330,5,176,6,177,6,210,0,0,2,1,12,2,0
q5362,3,165,4,170,4,141,0,0,42,1,15,42,0
q5394,5,179,10,180,10,180,21,0,2,0,0,0,0
q541,5,2878,6,4534,6,222,0,0,28378,1,2701,28378,0
q5426,8,233,9,240,9,397,0,0,52,1,51,52,0
q5458,4,201,5,203,5,153,0,0,29,1,48,29,0
q5490,3,147,4,153,4,123,0,0,11,1,10,11,0
q5522,3,154,6,154,6,111,13,0,1,0,0,0,0
q5554,3,162,4,164,4,135,0,0,21,1,10,21,0
q5586,8,229,8,235,8,306,0,0,39,1,56,39,0
q5618,5,183,6,184,6,260,0,0,3,1,11,3,0
q5650,4,199,6,213,6,138,7,0,79,1,26,79,0
q5682,8,223,9,224,9,396,0,0,7,1,47,7,0
q5714,4,180,5,191,5,192,0,0,85,1,18,85,0
q573,5,1027,7,2344,7,187,6,0,10114,1,813,10114,0
q5746,8,255,9,262,9,489,0,0,52,1,55,52,0
q5778,5,173,6,174,6,194,0,0,7,1,13,7,0
q5810,5,188,6,189,6,254,0,0,7,1,16,7,0
q5842,2,145,3,150,3,94,0,0,49,1,9,49,0
q5874,5,191,6,195,6,212,0,0,33,1,22,33,0
q5906,3,146,4,147,4,107,0,0,2,1,12,2,0
q5938,5,200,6,201,6,331,0,0,5,1,12,5,0
q5970,6,181,7,182,7,261,0,0,5,1,18,5,0
q6002,5,170,6,171,6,216,0,0,11,1,12,11,0
q6034,8,255,9,256,9,440,0,0,5,1,71,5,0
q605,3,1032,5,1756,5,115,4,0,14024,1,852,14024,0
q6066,3,150,4,156,4,125,0,0,22,1,12,22,0
q6098,5,178,6,179,6,229,0,0,1,1,12,1,0
